Title	Url	Category
Cả đời làm “MỤ ĐỠ ĐẺ TRONG RỪNG” phải đi lụm CỨ.C BÒ để đổi gạo ăn. Tập 499	https://www.youtube.com/watch?v=RV8WFYtLqYo	Cuộc sống khó khăn
NGÔI LÀNG ĐÓI KHỔ TRONG VÙNG NÚI SÂU XA..VUI MỪNG khi được nhận quà TÌNH THƯƠNG. Tập 106	https://www.youtube.com/watch?v=UIyGcxario4	Gia đình có con nhỏ
KHÓ KHĂN CHỒNG CHẤT..Vợ BỆNH NẶNG phải một mình chăm lo cho những đứa con. Tập 117	https://www.youtube.com/watch?v=mRwIbZvjpW8	Cuộc sống khó khăn
BẤT NGỜ với căn chòi của 3 mẹ con sống cạnh VỰC ĐÁ nghèo khổ đến mức phải nằm ngủ dưới đất. Tập 240	https://www.youtube.com/watch?v=sCtEvSrp2ZM	Gia đình có con nhỏ
Bất ngờ đại gia đình ông mười vượt nửa vòng trái đất đến nơi nghèo khổ tặng nhà cho người nghèo. 192	https://www.youtube.com/watch?v=OEb-vrJYiBg	Nhà mới
ƯỚC MƠ CỦA NGƯỜI PHỤ NỮ..chỉ mong sao có CƠM ĂN ngày ba bữa là hạnh phúc không cần gì nữa. Tập 80	https://www.youtube.com/watch?v=ko0d8e_3rDI	Cuộc sống khó khăn
“BẬT KHÓC CỨ NGỠ LÀ GIẤC MƠ” hành trình trao tặng ngôi nhà mơ ước cho người nghèo. Tập 374	https://www.youtube.com/watch?v=0BRvs-xSbAE	Nhà mới
BẤT NGỜ trước cảnh hai vợ chồng ăn tất cả lá rừng để tồn tại trên vùng đất KHẮC NGHIỆT. Tập 139	https://www.youtube.com/watch?v=3rpuZdeaRus	Cuộc sống khó khăn
CẢI TIẾN CĂN NHÀ bà con nghèo vui sướng không nói nên lời. Tập 420	https://www.youtube.com/watch?v=zHcdzN0xgpo	Nhà mới
"“VỠ OÀ CẢM XÚC” khi ƯỚC MƠ đã trở thành sự thật, đổi đời chỉ sau 1 đêm. Tập 482"	https://www.youtube.com/watch?v=RdfYvQg3jjs	Nhà mới
MẸ GIÀ UẤT ỨC..khi kể lại về người con của mình lúc còn sống.Vất vả không có GẠO mà ăn. Tập 56	https://www.youtube.com/watch?v=gkxkhf3z96Y	Người lớn tuổi
THỬ LÒNG CỤ BÀ VUI TÍNH..đến xin ăn và nước uống và phản ứng bất ngờ của CỤ BÀ. Tập 78	https://www.youtube.com/watch?v=3b21YKaXOvY	Người lớn tuổi
3 hộ hoàn cảnh nghèo may mắn nhận được tiền của MTQ để mua tôn và những nụ cười hạnh phúc. Tập 352	https://www.youtube.com/watch?v=F_Z7t3Pfps0	Cuộc sống khó khăn
"Người phụ nữ khóc NỨC NỞ, cứ ngỡ mọi thứ chỉ là GIẤC MƠ. Tập 464"	https://www.youtube.com/watch?v=6RKPQVuDtPA	Nhà mới
